iter	MAE
1665	1.781345231
1666	1.781199565
1667	1.781136857
1668	1.780964008
1669	1.780868663
1670	1.780676798
1671	1.78051526
1672	1.780392177
1673	1.780041046
1674	1.779989833
1675	1.779804098
1676	1.779557585
1677	1.77939358
1678	1.77924836
1679	1.779030856
1680	1.778868986
1681	1.778828856
1682	1.778804934
1683	1.778556159
1684	1.778403531
1685	1.778352024
1686	1.77808459
1687	1.777738012
1688	1.777516863
1689	1.777328693
1690	1.777241947
1691	1.77706071
1692	1.776995364
1693	1.776767809
1694	1.776685976
1695	1.776608166
1696	1.776402942
1697	1.776315861
1698	1.776210005
1699	1.775919046
1700	1.775706989
1701	1.775617191
1702	1.775367133
1703	1.775092039
1704	1.775003437
1705	1.774939502
1706	1.77487632
1707	1.774786011
1708	1.774671538
1709	1.774296019
1710	1.774118346
1711	1.774033395
1712	1.773971207
1713	1.773727901
1714	1.77352196
1715	1.773461197
1716	1.773384562
1717	1.773250027
1718	1.773139669
1719	1.772860089
1720	1.772607061
1721	1.772418822
1722	1.772134539
1723	1.772029062
1724	1.771908127
1725	1.771769678
1726	1.771446558
1727	1.771146407
1728	1.771038408
1729	1.770815042
1730	1.770429566
1731	1.770340079
1732	1.770275344
1733	1.770016262
1734	1.769761219
1735	1.769518523
1736	1.769389519
1737	1.769177925
1738	1.769064847
1739	1.768845657
1740	1.768693502
1741	1.768598508
1742	1.768442536
1743	1.768204715
1744	1.767942394
1745	1.767705249
1746	1.767523324
1747	1.767262146
1748	1.767088048
1749	1.766817032
1750	1.766517698
1751	1.766333104
1752	1.766185887
1753	1.766026636
1754	1.76586684
1755	1.765761384
1756	1.765598637
1757	1.765254217
1758	1.765091314
1759	1.765033862
1760	1.764916889
1761	1.764872808
1762	1.764679196
1763	1.7646128
1764	1.764461859
1765	1.764176352
1766	1.764127281
1767	1.763819872
1768	1.763760214
1769	1.76369884
1770	1.763597106
1771	1.763394204
1772	1.763285982
1773	1.76317671
1774	1.763036376
1775	1.762928191
1776	1.762790957
1777	1.762705227
1778	1.76258945
1779	1.76240479
1780	1.762192948
1781	1.761906018
1782	1.761783524
1783	1.761580551
1784	1.76150981
1785	1.761408879
1786	1.761207617
1787	1.760993848
1788	1.760864687
1789	1.760771877
1790	1.76067746
1791	1.760553614
1792	1.760413486
1793	1.760179485
1794	1.760032519
1795	1.759719231
1796	1.75946216
1797	1.759302564
1798	1.759254686
1799	1.759037411
1800	1.758776678
1801	1.758625935
1802	1.758491138
1803	1.758240839
1804	1.758172687
1805	1.757945953
1806	1.757894071
1807	1.757724436
1808	1.757599986
1809	1.757445707
1810	1.757397765
1811	1.757172169
1812	1.757068149
1813	1.756939944
1814	1.756879974
1815	1.75664561
1816	1.756494501
1817	1.756351125
1818	1.756201348
1819	1.75602667
1820	1.755955455
1821	1.755842169
1822	1.755574112
1823	1.755468836
1824	1.755329776
1825	1.755149166
1826	1.755078286
1827	1.754876726
1828	1.754829006
1829	1.754723421
1830	1.754574363
1831	1.754478013
1832	1.754389515
1833	1.754263795
1834	1.754044324
1835	1.753847013
1836	1.753572635
1837	1.75343554
1838	1.753234965
1839	1.753048303
1840	1.75300189
1841	1.752794645
1842	1.752567101
1843	1.752496703
1844	1.752355367
1845	1.752156633
1846	1.752091929
1847	1.751947516
1848	1.751798939
1849	1.751743109
1850	1.751652128
1851	1.751537635
1852	1.751372905
1853	1.751199497
1854	1.751000725
1855	1.750737068
1856	1.750443856
1857	1.750306366
1858	1.750181936
1859	1.749989804
1860	1.749916213
1861	1.749807263
1862	1.749602536
1863	1.749301377
1864	1.749131367
1865	1.74889633
1866	1.748679946
1867	1.74846066
1868	1.748352724
1869	1.748247222
1870	1.748123185
1871	1.748022412
1872	1.747975832
1873	1.747776841
1874	1.747526951
1875	1.747390281
1876	1.747270949
1877	1.747185016
1878	1.747154053
1879	1.747062019
1880	1.746860811
1881	1.746570744
1882	1.746494276
1883	1.746346978
1884	1.746177133
1885	1.746126026
1886	1.746072312
1887	1.745940941
1888	1.745847946
1889	1.745744727
1890	1.745611672
1891	1.745453294
1892	1.745215718
1893	1.745164245
1894	1.745079298
1895	1.74484553
1896	1.744735909
1897	1.744442415
1898	1.744263169
1899	1.744170088
1900	1.744073718
1901	1.743932751
1902	1.743856272
1903	1.743713134
1904	1.743534848
1905	1.743368958
1906	1.743326508
1907	1.743176741
1908	1.743034397
1909	1.742908024
1910	1.742723662
1911	1.742619984
1912	1.742518343
1913	1.742411894
1914	1.74229934
1915	1.742095812
1916	1.741919555
1917	1.741680119
1918	1.741450475
1919	1.741248658
1920	1.741029903
1921	1.7409134
1922	1.740791717
1923	1.740690533
1924	1.740519345
1925	1.740476497
1926	1.740300248
1927	1.740193831
1928	1.740148791
1929	1.740101699
1930	1.739957986
1931	1.739761401
1932	1.739658112
1933	1.739444236
1934	1.739252914
1935	1.73912906
1936	1.73894405
1937	1.738767705
1938	1.738747575
1939	1.738600753
1940	1.738339753
1941	1.738267907
1942	1.738177901
1943	1.738033334
1944	1.737711256
1945	1.737586082
1946	1.737445478
1947	1.737306426
1948	1.737240006
1949	1.736907628
1950	1.736731253
1951	1.73663823
1952	1.736563525
1953	1.736433398
1954	1.736271239
1955	1.736122913
1956	1.736015064
1957	1.735810264
1958	1.735707889
1959	1.735613786
1960	1.735501723
1961	1.735267186
1962	1.735126413
1963	1.735000778
1964	1.734919472
1965	1.734839372
1966	1.734736422
1967	1.7346374
1968	1.734567915
1969	1.73434231
1970	1.734247389
1971	1.733950332
1972	1.733805869
1973	1.733745919
1974	1.73371369
1975	1.733673145
1976	1.733568024
1977	1.733478241
1978	1.733427574
1979	1.733074565
1980	1.732946985
1981	1.732838258
1982	1.73269309
1983	1.73243842
1984	1.732305345
1985	1.732087248
1986	1.731904351
1987	1.731709353
1988	1.731686817
1989	1.731612697
1990	1.731571738
1991	1.731443161
1992	1.731317071
1993	1.731200637
1994	1.731102149
1995	1.730912411
1996	1.730721886
1997	1.730601938
1998	1.730471217
1999	1.730330529
2000	1.730173482
2001	1.730079496
2002	1.729800125
2003	1.729571883
2004	1.729439548
2005	1.729308667
2006	1.729217481
2007	1.729017506
2008	1.728849159
2009	1.728705278
2010	1.728474131
2011	1.728351283
2012	1.728289922
2013	1.728089536
2014	1.728058492
2015	1.72789409
